----𝑘|𝑛=𝑘·𝑛ⱼ·𝑛ᵢ |-----tⱼᵢ------|--------tₜₒₜₐₗ---------|------data e hora (utc)-------|ƒₙ(1/𝑒ᵉ) → 1/𝑒 ≈ 0.36787944117144

-----|----------|------|-------|---------|-------------|1447463153|2015/11/14 01:05:53|
 4437|2218500000|  22.5|00:22.5| 103802.7|01 04:50:02.7|1447566955|2015/11/15 05:55:55|0.36789857302604661440658230265751668361849521791331
 4438|2219000000|  22.9|00:22.9| 103825.5|01 04:50:25.5|1447566978|2015/11/15 05:56:18|0.36789857087043811296828694186103260489150872893787
 4439|2219500000|  22.9|00:22.9| 103848.4|01 04:50:48.4|1447567001|2015/11/15 05:56:41|0.36789856871555806903872925150492868020019497609724
 4440|2220000000|  22.5|00:22.5| 103870.9|01 04:51:10.9|1447567023|2015/11/15 05:57:03|0.36789856656140607242445322892833683598620231998026
 4441|2220500000|  22.9|00:22.9| 103893.7|01 04:51:33.7|1447567046|2015/11/15 05:57:26|0.36789856440798171325530087935571121119566692357674
 4442|2221000000|  22.5|00:22.5| 103916.2|01 04:51:56.2|1447567069|2015/11/15 05:57:49|0.36789856225528458198408467636318141028611949252947
 4443|2221500000|  22.9|00:22.9| 103939.1|01 04:52:19.1|1447567092|2015/11/15 05:58:12|0.36789856010331426938626042783161844156926961927954
 4444|2222000000|  22.9|00:22.9| 103962.0|01 04:52:42.0|1447567114|2015/11/15 05:58:34|0.36789855795207036655960054679329371666548311986955
 4445|2222500000|  22.5|00:22.5| 103984.5|01 04:53:04.4|1447567137|2015/11/15 05:58:57|0.3678985558015524649238677265800123115530838090651
 4446|2223000000|  22.8|00:22.8| 104007.3|01 04:53:27.3|1447567160|2015/11/15 05:59:20|0.36789855365176015622048901968160060088030140331333
 4447|2223500000|  22.5|00:22.5| 104029.8|01 04:53:49.8|1447567182|2015/11/15 05:59:42|0.36789855150269303251223031972462537895780074133654
 4448|2224000000|  22.9|00:22.9| 104052.7|01 04:54:12.7|1447567205|2015/11/15 06:00:05|0.36789854935435068618287124598221667724366246624652
 4449|2224500000|  22.9|00:22.9| 104075.6|01 04:54:35.6|1447567228|2015/11/15 06:00:28|0.36789854720673270993688042982685968323921399368416
 4450|2225000000|  22.5|00:22.5| 104098.1|01 04:54:58.1|1447567251|2015/11/15 06:00:51|0.3678985450598386967990912025390124635924032232754
 4451|2225500000|  22.9|00:22.9| 104120.9|01 04:55:20.9|1447567273|2015/11/15 06:01:13|0.36789854291366824011437768388539559890506102174844
 4452|2226000000|  22.9|00:22.9| 104143.8|01 04:55:43.8|1447567296|2015/11/15 06:01:36|0.36789854076822093354733127088178735330145549986461
 4453|2226500000|  22.5|00:22.5| 104166.3|01 04:56:06.3|1447567319|2015/11/15 06:01:59|0.36789853862349637108193752615614363226851817330871
 4454|2227000000|  22.9|00:22.9| 104189.2|01 04:56:29.2|1447567342|2015/11/15 06:02:22|0.36789853647949414702125346532884573164403365740672
 4455|2227500000|  22.5|00:22.5| 104211.7|01 04:56:51.7|1447567364|2015/11/15 06:02:44|0.36789853433621385598708524282786075291946731097429
 4456|2228000000|  22.9|00:22.9| 104234.5|01 04:57:14.5|1447567387|2015/11/15 06:03:07|0.36789853219365509291966623555757955924104268753395
 4457|2228500000|  22.9|00:22.9| 104257.4|01 04:57:37.4|1447567410|2015/11/15 06:03:30|0.36789853005181745307733552384107527662882739494684
 4458|2229000000|  22.5|00:22.5| 104279.9|01 04:57:59.9|1447567432|2015/11/15 06:03:52|0.3678985279107005320362167690565016099721921046558
 4459|2229500000|  22.9|00:22.9| 104302.7|01 04:58:22.7|1447567455|2015/11/15 06:04:15|0.36789852577030392568989748738932464727494281789786
 4460|2230000000|  22.9|00:22.9| 104325.6|01 04:58:45.6|1447567478|2015/11/15 06:04:38|0.36789852363062723024910871912305437237920483654867
 4461|2230500000|  22.5|00:22.5| 104348.1|01 04:59:08.1|1447567501|2015/11/15 06:05:01|0.36789852149167004224140509289211279994893998884509
 4462|2231000000|  22.9|00:22.9| 104371.0|01 04:59:31.0|1447567523|2015/11/15 06:05:23|0.36789851935343195851084528432144449078768040592229
 4463|2231500000|  22.5|00:22.5| 104393.5|01 04:59:53.5|1447567546|2015/11/15 06:05:46|0.36789851721591257621767286847844220453725249309929
 4464|2232000000|  22.9|00:22.9| 104416.4|01 05:00:16.4|1447567569|2015/11/15 06:06:09|0.36789851507911149283799756556372560438227364594886
 4465|2232500000|  22.9|00:22.9| 104439.3|01 05:00:39.3|1447567592|2015/11/15 06:06:32|0.36789851294302830616347687926827424848712552921257
 4466|2233000000|  22.5|00:22.5| 104461.8|01 05:01:01.8|1447567614|2015/11/15 06:06:54|0.36789851080766261430099812722537758942682280294916
 4467|2233500000|  22.9|00:22.9| 104484.6|01 05:01:24.6|1447567637|2015/11/15 06:07:17|0.36789850867301401567236086298682435974039783203347
 4468|2234000000|  22.9|00:22.9| 104507.5|01 05:01:47.5|1447567660|2015/11/15 06:07:40|0.36789850653908210901395968895371155282563794161006
 4469|2234500000|  22.5|00:22.5| 104530.0|01 05:02:09.9|1447567682|2015/11/15 06:08:02|0.36789850440586649337646745969320921758862855965885
 4470|2235000000|  22.9|00:22.9| 104552.8|01 05:02:32.8|1447567705|2015/11/15 06:08:25|0.36789850227336676812451887507357147643284160310601
 4471|2235500000|  22.5|00:22.5| 104575.3|01 05:02:55.3|1447567728|2015/11/15 06:08:48|0.36789850014158253293639446265063655318363776187668
 4472|2236000000|  22.8|00:22.8| 104598.2|01 05:03:18.2|1447567751|2015/11/15 06:09:11|0.36789849801051338780370494874000916424912691138194
 4473|2236500000|  22.9|00:22.9| 104621.1|01 05:03:41.1|1447567774|2015/11/15 06:09:34|0.36789849588015893303107601761006738656240800592846
 4474|2237000000|  22.5|00:22.5| 104643.6|01 05:04:03.6|1447567796|2015/11/15 06:09:56|0.36789849375051876923583345823188307346931927140195
 4475|2237500000|  22.9|00:22.9| 104666.4|01 05:04:26.4|1447567819|2015/11/15 06:10:19|0.36789849162159249734768869802309004854700084598673
 4476|2238000000|  22.5|00:22.5| 104688.9|01 05:04:48.9|1447567841|2015/11/15 06:10:41|0.36789848949337971860842472302367767117985658427701
 4477|2238500000|  22.9|00:22.9| 104711.8|01 05:05:11.8|1447567864|2015/11/15 06:11:04|0.3678984873658800345715823839426289403899958286357
 4478|2239000000|  22.9|00:22.9| 104734.6|01 05:05:34.6|1447567887|2015/11/15 06:11:27|0.367898485239093047102147087515262088719103761125
 4479|2239500000|  22.5|00:22.5| 104757.1|01 05:05:57.1|1447567910|2015/11/15 06:11:50|0.36789848311301835837623587261207261967918552680189
 4480|2240000000|  22.9|00:22.9| 104780.0|01 05:06:20.0|1447567933|2015/11/15 06:12:13|0.36789848098765557088078487054080896421312343062179
 4481|2240500000|  22.9|00:22.9| 104802.9|01 05:06:42.9|1447567955|2015/11/15 06:12:35|0.36789847886300428741323714898444937750598344744053
 4482|2241000000|  22.5|00:22.5| 104825.4|01 05:07:05.4|1447567978|2015/11/15 06:12:58|0.36789847673906411108123093901868037112917160887788
 4483|2241500000|  22.9|00:22.9| 104848.3|01 05:07:28.3|1447568001|2015/11/15 06:13:21|0.36789847461583464530228824465340788063771905254034
 4484|2242000000|  22.5|00:22.5| 104870.8|01 05:07:50.8|1447568023|2015/11/15 06:13:43|0.36789847249331549380350383434376150912321771491059
 4485|2242500000|  22.9|00:22.9| 104893.6|01 05:08:13.6|1447568046|2015/11/15 06:14:06|0.36789847037150626062123461391697956658951501545276
 4486|2243000000|  22.9|00:22.9| 104916.5|01 05:08:36.5|1447568069|2015/11/15 06:14:29|0.36789846825040655010078938036248824709473322323706
 4487|2243500000|  22.5|00:22.5| 104939.0|01 05:08:59.0|1447568092|2015/11/15 06:14:52|0.36789846613001596689611895593341215411230736461381
 4488|2244000000|  22.9|00:22.9| 104961.9|01 05:09:21.9|1447568114|2015/11/15 06:15:14|0.3678984640103341159695067020086755032176287718077
 4489|2244500000|  22.9|00:22.9| 104984.8|01 05:09:44.8|1447568137|2015/11/15 06:15:37|0.36789846189136060259125941216577370370895064651514
 4490|2245000000|  22.5|00:22.5| 105007.3|01 05:10:07.3|1447568160|2015/11/15 06:16:00|0.36789845977309503233939858391521365081620722789604
 4491|2245500000|  22.9|00:22.9| 105030.1|01 05:10:30.1|1447568183|2015/11/15 06:16:23|0.36789845765553701109935206854853795142543034796994
 4492|2246000000|  22.5|00:22.5| 105052.6|01 05:10:52.6|1447568205|2015/11/15 06:16:45|0.367898455538686145063646098552763462427010613253
 4493|2246500000|  22.9|00:22.9| 105075.5|01 05:11:15.5|1447568228|2015/11/15 06:17:08|0.36789845342254204073159769204497794555204475625561
 4494|2247000000|  22.9|00:22.9| 105098.4|01 05:11:38.4|1447568251|2015/11/15 06:17:31|0.36789845130710430490900743368175033955276273877284
 4495|2247500000|  22.5|00:22.5| 105120.9|01 05:12:00.9|1447568273|2015/11/15 06:17:53|0.36789844919237254470785263149892012346231407663543
 4496|2248000000|  22.9|00:22.9| 105143.7|01 05:12:23.7|1447568296|2015/11/15 06:18:16|0.36789844707834636754598084913823949707925981284289
 4497|2248500000|  22.9|00:22.9| 105166.6|01 05:12:46.6|1447568319|2015/11/15 06:18:39|0.36789844496502538114680381291824864039770472882484
 4498|2249000000|  22.5|00:22.5| 105189.1|01 05:13:09.1|1447568342|2015/11/15 06:19:02|0.36789844285240919353899169320766913607136855531113
 4499|2249500000|  22.9|00:22.9| 105212.0|01 05:13:31.9|1447568364|2015/11/15 06:19:24|0.36789844074049741305616775956050375177682628644041
 4500|2250000000|  22.5|00:22.5| 105234.5|01 05:13:54.5|1447568387|2015/11/15 06:19:47|0.36789843862928964833660340907293218613699536343678
 4501|2250500000|  22.9|00:22.9| 105257.3|01 05:14:17.3|1447568410|2015/11/15 06:20:10|0.36789843651878550832291356742299208628164018683212
 4502|2251000000|  22.9|00:22.9| 105280.2|01 05:14:40.2|1447568433|2015/11/15 06:20:33|0.36789843440898460226175246205493265074973191800909
 4503|2251500000|  22.5|00:22.5| 105302.7|01 05:15:02.7|1447568455|2015/11/15 06:20:55|0.36789843229988653970350976697102444186309614170311
 4504|2252000000|  22.9|00:22.9| 105325.6|01 05:15:25.6|1447568478|2015/11/15 06:21:18|0.36789843019149093050200711859450365049769889298974
 4505|2252500000|  22.5|00:22.5| 105348.1|01 05:15:48.1|1447568501|2015/11/15 06:21:41|0.36789842808379738481419500216822198691562426131604
 4506|2253000000|  22.9|00:22.9| 105371.0|01 05:16:11.0|1447568523|2015/11/15 06:22:03|0.36789842597680551309985000815446461755643224320948
 4507|2253500000|  22.9|00:22.9| 105393.9|01 05:16:33.9|1447568546|2015/11/15 06:22:26|0.36789842387051492612127245810228813297200942813958
 4508|2254000000|  22.5|00:22.5| 105416.4|01 05:16:56.4|1447568569|2015/11/15 06:22:49|0.36789842176492523494298439944961841996682205797147
 4509|2254500000|  22.9|00:22.9| 105439.2|01 05:17:19.2|1447568592|2015/11/15 06:23:12|0.36789841966003605093142796872823452500998557098311
 4510|2255000000|  22.9|00:22.9| 105462.1|01 05:17:42.1|1447568615|2015/11/15 06:23:35|0.36789841755584698575466412264064913964288251786282
 4511|2255500000|  22.5|00:22.5| 105484.6|01 05:18:04.6|1447568637|2015/11/15 06:23:57|0.36789841545235765138207173647877921543408931030909
 4512|2256000000|  22.9|00:22.9| 105507.5|01 05:18:27.5|1447568660|2015/11/15 06:24:20|0.36789841334956766008404706935518142954182214456429
 4513|2256500000|  22.5|00:22.5| 105530.0|01 05:18:50.0|1447568682|2015/11/15 06:24:42|0.36789841124747662443170359571850677563452792864874
 4514|2257000000|  22.9|00:22.9| 105552.8|01 05:19:12.8|1447568705|2015/11/15 06:25:05|0.36789840914608415729657220262570645228602601951182
 4515|2257500000|  22.9|00:22.9| 105575.7|01 05:19:35.7|1447568728|2015/11/15 06:25:28|0.3678984070453898718503017522443974654880252693831
 4516|2258000000|  22.5|00:22.5| 105598.2|01 05:19:58.2|1447568751|2015/11/15 06:25:51|0.3678984049453933815643600090596709570870685427468
 4517|2258500000|  22.9|00:22.9| 105621.1|01 05:20:21.1|1447568774|2015/11/15 06:26:14|0.36789840284609430020973493126049922022408041245555
 4518|2259000000|  22.9|00:22.9| 105643.9|01 05:20:43.9|1447568796|2015/11/15 06:26:36|0.36789840074749224185663632578176866969373732997473
 4519|2259500000|  22.5|00:22.5| 105666.4|01 05:21:06.4|1447568819|2015/11/15 06:26:59|0.36789839864958682087419786647883570300082510323377
 4520|2260000000|  22.9|00:22.9| 105689.3|01 05:21:29.3|1447568842|2015/11/15 06:27:22|0.36789839655237765193017947491237042021655613929476
 4521|2260500000|  22.5|00:22.5| 105711.8|01 05:21:51.8|1447568864|2015/11/15 06:27:44|0.36789839445586434999067006322211957096644737814962
 4522|2261000000|  22.9|00:22.9| 105734.7|01 05:22:14.7|1447568887|2015/11/15 06:28:07|0.3678983923600465303197906385690848684417868949722
 4523|2261500000|  22.9|00:22.9| 105757.6|01 05:22:37.6|1447568910|2015/11/15 06:28:30|0.36789839026492380847939776862647595663995978753686
 4524|2262000000|  22.5|00:22.5| 105780.1|01 05:23:00.1|1447568933|2015/11/15 06:28:53|0.36789838817049580032878740760065884151803870694145
 4525|2262500000|  22.9|00:22.9| 105802.9|01 05:23:22.9|1447568955|2015/11/15 06:29:15|0.36789838607676212202439908226418050279422743563867
 4526|2263000000|  22.9|00:22.9| 105825.8|01 05:23:45.8|1447568978|2015/11/15 06:29:38|0.36789838398372239001952043748380869415023328379118
 4527|2263500000|  22.5|00:22.5| 105848.3|01 05:24:08.3|1447569001|2015/11/15 06:30:01|0.36789838189137622106399214072738261896381166439885
 4528|2264000000|  22.9|00:22.9| 105871.2|01 05:24:31.2|1447569024|2015/11/15 06:30:24|0.36789837979972323220391314503412523981608981995765
 4529|2264500000|  22.5|00:22.5| 105893.7|01 05:24:53.7|1447569046|2015/11/15 06:30:46|0.36789837770876304078134630993392144624651196775906
 4530|2265000000|  22.9|00:22.9| 105916.5|01 05:25:16.5|1447569069|2015/11/15 06:31:09|0.36789837561849526443402437980191816993521052957674
 4531|2265500000|  22.9|00:22.9| 105939.4|01 05:25:39.4|1447569092|2015/11/15 06:31:32|0.36789837352891952109505631913565280303635264921033
 4532|2266000000|  22.5|00:22.5| 105961.9|01 05:26:01.9|1447569114|2015/11/15 06:31:54|0.36789837144003542899263400424276494711681232029314
 4533|2266500000|  22.9|00:22.9| 105984.8|01 05:26:24.8|1447569137|2015/11/15 06:32:17|0.36789836935184260664973927082819360041488973641519
 4534|2267000000|  22.9|00:22.9| 106007.7|01 05:26:47.7|1447569160|2015/11/15 06:32:40|0.36789836726434067288385131697060738325851335867698
 4535|2267500000|  22.5|00:22.5| 106030.2|01 05:27:10.2|1447569183|2015/11/15 06:33:03|0.36789836517752924680665446097865930879846755952021
 4536|2268000000|  22.9|00:22.9| 106053.0|01 05:27:33.0|1447569206|2015/11/15 06:33:26|0.36789836309140794782374625361849993203903847530128
 4537|2268500000|  22.5|00:22.5| 106075.5|01 05:27:55.5|1447569228|2015/11/15 06:33:48|0.36789836100597639563434594420482345779772937812955
 4538|2269000000|  22.9|00:22.9| 106098.4|01 05:28:18.4|1447569251|2015/11/15 06:34:11|0.36789835892123421023100330004856056100136798953112
 4539|2269500000|  22.9|00:22.9| 106121.3|01 05:28:41.3|1447569274|2015/11/15 06:34:34|0.36789835683718101189930777875516927392437168501649
 4540|2270000000|  22.5|00:22.5| 106143.8|01 05:29:03.8|1447569296|2015/11/15 06:34:56|0.36789835475381642121759805286831132788488827365873
 4541|2270500000|  22.9|00:22.9| 106166.6|01 05:29:26.6|1447569319|2015/11/15 06:35:19|0.36789835267114005905667188635453580481712089713972
 4542|2271000000|  22.9|00:22.9| 106189.5|01 05:29:49.5|1447569342|2015/11/15 06:35:42|0.3678983505891515465794963624254248603069208740158
 4543|2271500000|  22.5|00:22.5| 106212.0|01 05:30:12.0|1447569365|2015/11/15 06:36:05|0.36789834850785050524091846219448762737867089484956
 4544|2272000000|  22.9|00:22.9| 106234.9|01 05:30:34.9|1447569387|2015/11/15 06:36:27|0.36789834642723655678737599366691820281301446222185
 4545|2272500000|  22.5|00:22.5| 106257.4|01 05:30:57.4|1447569410|2015/11/15 06:36:50|0.36789834434730932325660887056116185830801930619809
 4546|2273000000|  22.9|00:22.9| 106280.2|01 05:31:20.2|1447569433|2015/11/15 06:37:13|0.36789834226806842697737074046206031061428700533285
 4547|2273500000|  22.9|00:22.9| 106303.1|01 05:31:43.1|1447569456|2015/11/15 06:37:36|0.36789834018951349056914096180617203111324238811929
 4548|2274000000|  22.5|00:22.5| 106325.6|01 05:32:05.6|1447569478|2015/11/15 06:37:58|0.36789833811164413694183692920068717939578747057665
 4549|2274500000|  22.9|00:22.9| 106348.5|01 05:32:28.5|1447569501|2015/11/15 06:38:21|0.3678983360344599892955267465781788104566663897964
 4550|2275000000|  22.5|00:22.5| 106371.0|01 05:32:51.0|1447569523|2015/11/15 06:38:43|0.36789833395796067112014224769025253436180724135246
 4551|2275500000|  22.9|00:22.9| 106393.9|01 05:33:13.9|1447569546|2015/11/15 06:39:06|0.36789833188214580619519236344397580387771645937831
 4552|2276000000|  22.9|00:22.9| 106416.7|01 05:33:36.7|1447569569|2015/11/15 06:39:29|0.3678983298070150185894768355857854727724379820339
 4553|2276500000|  22.5|00:22.5| 106439.2|01 05:33:59.2|1447569592|2015/11/15 06:39:52|0.36789832773256793266080027623838820849801224549893
 4554|2277000000|  22.9|00:22.9| 106462.1|01 05:34:22.1|1447569615|2015/11/15 06:40:15|0.36789832565880417305568657279698276092877973382288
 4555|2277500000|  22.9|00:22.9| 106485.0|01 05:34:45.0|1447569637|2015/11/15 06:40:37|0.36789832358572336470909363769194598693493101039498
 4556|2278000000|  22.5|00:22.5| 106507.5|01 05:35:07.5|1447569660|2015/11/15 06:41:00|0.36789832151332513284412850252593591198574897158243
 4557|2278500000|  22.9|00:22.9| 106530.4|01 05:35:30.4|1447569683|2015/11/15 06:41:23|0.36789831944160910297176275609417497786405554563673
 4558|2279000000|  22.5|00:22.5| 106552.9|01 05:35:52.9|1447569705|2015/11/15 06:41:45|0.36789831737057490089054832579748498308721563781137
 4559|2279500000|  22.9|00:22.9| 106575.7|01 05:36:15.7|1447569728|2015/11/15 06:42:08|0.36789831530022215268633360195845207291815097597685
 4560|2280000000|  22.9|00:22.9| 106598.6|01 05:36:38.6|1447569751|2015/11/15 06:42:31|0.36789831323055048473197990455190548205241289865815
 4561|2280500000|  22.5|00:22.5| 106621.1|01 05:37:01.1|1447569774|2015/11/15 06:42:54|0.36789831116155952368707829186169757831746366260851
 4562|2281000000|  22.9|00:22.9| 106644.0|01 05:37:23.9|1447569796|2015/11/15 06:43:16|0.36789830909324889649766671057657510314371672315274
 4563|2281500000|  22.9|00:22.9| 106666.8|01 05:37:46.8|1447569819|2015/11/15 06:43:39|0.36789830702561823039594748683873235728219060698993
 4564|2282000000|  22.5|00:22.5| 106689.3|01 05:38:09.3|1447569842|2015/11/15 06:44:02|0.36789830495866715290000515775943644136226628524294
 4565|2282500000|  22.9|00:22.9| 106712.2|01 05:38:32.2|1447569865|2015/11/15 06:44:25|0.36789830289239529181352464291691253350927515396497
 4566|2283000000|  22.5|00:22.5| 106734.7|01 05:38:54.7|1447569887|2015/11/15 06:44:47|0.36789830082680227522550975535247357347261561496174
 4567|2283500000|  22.9|00:22.9| 106757.6|01 05:39:17.6|1447569910|2015/11/15 06:45:10|0.36789829876188773151000205158167362764081155934935
 4568|2284000000|  22.9|00:22.9| 106780.4|01 05:39:40.4|1447569933|2015/11/15 06:45:33|0.36789829669765128932580002013805763502329341851564
 4569|2284500000|  22.5|00:22.5| 106802.9|01 05:40:02.9|1447569955|2015/11/15 06:45:55|0.3678982946340925776161786081678721838355242613013
 4570|2285000000|  22.9|00:22.9| 106825.8|01 05:40:25.8|1447569978|2015/11/15 06:46:18|0.36789829257121122560860908559489244480316468226336
 4571|2285500000|  22.9|00:22.9| 106848.7|01 05:40:48.7|1447570001|2015/11/15 06:46:41|0.36789829050900686281447924637530939376397632625212
